user_id,Review 1,Review 2,Review 3
Csk3L8VG3Iwjspn1qGMX8A,,,We had a great dinner because our server Jordan A was outstanding     Amazing service and beautiful smile.   Thank you Jordan.
Ct25jCAjdFEaq_uzgZ_M6A,,,"TLDR: If I could give this place 10 stars I TOTALLY would! 

A friend recommended and so glad he did. 

It all started with us walking up to a long line which surprisingly only took 20 minutes. The food and drink are worth waiting far longer if need be. TRUST ME! 

Once seated we started things off with a couple drinks and the alligator tail bites. Yes...I ate deep friend alligator and loved it. They marinate the alligator in Italian dressing for 24 hours so it's not rubbery or gristly either. The sauce they bring for dipping is also delicious. 

For drinks we had: 
""Oceana's Big Banana"" a bananas fosters ice cream cake blended with Bacardi Rum, Stoli Vanilla Vodka and Bols Banana liqueur and the ""Tropical Storm"" a Malibu Coconut Rum, Hpnotiq Liguor, Bols Blue Curacao and pineapple juice and it had dry ice in it so it arrived smoking it was so cool. 

For dinner we had the fried shrimp platter with crawfish tails (the jalapeño hushpuppies were awesome)and the Cajun Jambalaya Pasta. Both were so delicious and flavorful. I added spicy crawfish tails to my pasta too. So good! 

Every moment at this place was the boom! The hostess, server, food runner, bartender, food, drink and company was perfect! 

We will be back to New Orleans just to come back here!"
Ct3YAluhUaO1K9kCcOReqw,,"I came to New Orleans for Nola Convention Center. We are 15,000 members. Most of team members are from different states are here tonight. We are 13 heads came from California in seating. I sat next to ATM machine, and I noticed that the plugs are above the wall. I unplugged the ATM machine to charge my phone for little bit in 15 minutes, because I needed for emergency for my kids at home. I watched the ATM, no one came to use. I saw the manager Raymond took my phone looking upset. I approached Raymond; he gave my phone while he raised his VOICE at me. He could have speak to me in professional matter! He did not let me speak so I left. I went back to him to apologized. He ignored me. Regardless of any situations, any managers should meet the customer service satisfaction! Managers are required to be friendly, polite and respect customers in any circumstances!",
CtgTtg3JXpkma0XP6xqkvg,"Always wanted to check out Nashville, but did expect it to be because I was stuck here for a layover.  We had a long snowy morning in NYC and ended up missing our connection here.  So what else is better than finding something delicious to eat?  We stumbled upon Hattie B's, and we were not disappointed.  The staff here were nice and friendly, the crowd.. not so much.  People kept staring, for whatever reason.. however, it did not bother me at all.  We had the following:

1/2 Bird (Breast, Thigh, Leg & Wing) - I got this in Hot spicy level, I felt like it had a good heat to it, not too spicy for me.  The chicken was really juicy and flavorful.  I was really surprised how fast the chicken came out, but it was nice and fresh!

Pimento Mac & Cheese - the mac and cheese was awesome!  Very velvety and flavorful!

Baked Beans - baked beans were also delicious!

Red Skin Potato Salad -  did not care for this much, or maybe because the mac and cheese was just so delicious, that this did not meet par!

When in town, I would suggest to come try some Nashville Hot Chicken!  Even if you have a layover, it's only a little over 10 Miles from the airport!",,
CumJftTcNhqpO4eAjEosCQ,,,Oceania is right in Bourbon Street. It's delicious! The service is fast and the servers are nice. The food tastes fresh and delicious. Drinks were also nice and stiff. The only Hangul for me was that you come out of there smelling like fried food even when you don't order it. ‍
Cv2CEc-6BdYYTmsJVTdLKw,,"Was only in New Orleans for less than 48 hours, but knew I had to hit up Acme.  Just grabbed a Bloody Mary and a dozen oysters.  Got my BM spicy, and it was excellent.  I sat at the bar so I chatted it up with the guys as they shucked my oysters right in front of me.  Probably the best raw Oysters I've ever had.  Super friendly staff. Definitely recommend.",
CvG59bl0XSjK_6OhADbSNA,"I ordered three tenders medium heat with mac and cheese and potato salad. Boy was it delicious! It's  worth the 45 minute wait. Really cute atmosphere too! Hand squeezed lemonade was delicious. Only downside is the chicken I was served was luke warm (temperature wise, not the spice.) I guess they make batches of the tenders and let them sit under a warmer til they're served. But it didn't alter the flavor which is all I care about!",,
CvNqU4g89Y-HSbPiMMj1_g,,"I've lived in NOLA for over a year now and have not found a poboy I would voluntarily eat again. It all changed at Acme Oyster House. Their 10-napkin poboy was simple but delicious: roast beef with lots of jus and debris. It had just the right amount of saltiness and the roast beef was shredded which allowed more surface area to hold the delicious juices. 

We also had the char grilled oysters which were delicious -- buttery, cheesy, salty, garlic-y. And of course the bread had the right sponginess to absorb the amounts of leftover butter sauce from the plate (very crucial). We also ordered the boo fries but those were only OK -- the fries were not crispy and the cheese was not melted when it got to our table. But the jus and debris on top were delicious (same as the poboy's I think).

Great atmosphere: they don't take reservations which I think resembles the chaotic and jovial attitude of the place. We stood in line for 20 minutes but it was worth it!",
CvW4CJsyPRjB0q6nvDH4nQ,Wow! So good that I was crying from the heat but. Could. Not. Stop. Eating. So good that my father-in-law put Hattie B's sticker on his truck. Now that's a serious testament!,,
CveaC8QXi5Toje4Cay-3Ng,,"I don't really have much to say about this place other than...it was A-OK.  Nothing brilliant, nothing terrible...

We ordered the charbroiled oysters (of course) and the seafood gumbo.  Both were good, but not spectacular and perhaps that's more because I'm not really a huge fan of either normally.  Definitely on the expensive side, and we sat at the bar and got to watch people shucking oysters.",
Cvi8nZTwDVaQkqmmgQwQMw,"The wait is worth it!! We got a ton of food here for about $8 per person. I was full for hours afterwards, yet still somehow craving more. Loved the dark meat with the medium spicyness - I could have gone spicier but didn't want to burn my insides. Overall, this was possibly the best fried chicken I've ever had...there, I said it.",,
CvmXuFe1JiYAhIbWpIysTg,"This was the best fried chicken I've ever had in my life!

Definitely worth the wait in the line that was out the door.

Was lucky to be there on a Sunday, so I ordered the chicken in waffles.  It was also the best waffle I've ever had.  The cheddar bacon grits- amazing as well!

Staff was super friendly as well.

Already planning another trip to Nashville and Hattie B's is on the must-do list!",,
CvmfGBr_zivbc1jYGhIZiA,,"Yes please..  I had my first soft shell crab here and I'll definitely surely certainly go back when I come to New Orleans. . The line is long but the wait was so worth it.. grab a drink from any of the bazillion places near here and get n line cause wowzers it was good.. 
TIP.. when you get an oyster shooter give it a little stir before you down it to get all the goodies off the bottom.. GO HERE",
